,Id,住宅类型,住宅区域,街道接触面积(英尺),住宅面积,街道路面状况,巷子路面状况,住宅形状(大概),住宅现状,水电气,住宅配置,住宅视野,社区,住宅周边1,住宅周边2,适用家庭,住宅房型,装修质量,整体质量,建造年份,法律拆除年份,天花板类型,天花板材料,户外装饰1,户外装饰2,砖墙类型,砖墙面积,户外材料质量,户外装修质量,地下室类型,地下室深度,地下室质量,花园外墙,地下室现状1,地下室一层标准面积,地下室现状2,地下室二层标准面积,地下室建造现状,整体地下室面积,暖气类型,暖气质量,中央空调,电力系统,二楼面积,三楼面积,全低质量面积,户外活动空间面积,全卫地下室,半卫地下室,全卫及以上,半卫及以上,卧室及以上,厨房及以上,厨房质量,总房间量,住宅性能,壁炉数量,壁炉质量,车库类型,车库建造时间,车库装修现状,车位数量,车库面积,车库质量,车库现状,石板路,木板面积,开放式门廊面积,关闭式门廊面积,三季门廊面积,半开放式门廊面积,泳池面积,泳池质量,篱笆质量,其他配置,其他配置的价值,销售月份,销售年份,销售类型,销售状态,SalePrice
1311,1311.0,0.0,3.0,39.0,379.0,1.0,0.0,3.0,3.0,0.0,4.0,0.0,5.0,2.0,2.0,0.0,2.0,6.0,4.0,106.0,57.0,1.0,1.0,12.0,13.0,1.0,41.0,2.0,4.0,2.0,2.0,3.0,3.0,2.0,465.0,5.0,0.0,215.0,450.0,1.0,0.0,1.0,4.0,434.0,0.0,0.0,266.0,1.0,0.0,2.0,0.0,3.0,1.0,2.0,4.0,6.0,0.0,0.0,1.0,91.0,1.0,2.0,188.0,4.0,4.0,2.0,170.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,5.0,203000
1312,1312.0,5.0,3.0,0.0,493.0,1.0,0.0,0.0,3.0,0.0,4.0,0.0,15.0,2.0,2.0,0.0,5.0,7.0,4.0,91.0,40.0,1.0,1.0,13.0,14.0,1.0,214.0,2.0,4.0,2.0,0.0,3.0,3.0,2.0,218.0,5.0,0.0,579.0,535.0,1.0,0.0,1.0,4.0,524.0,396.0,0.0,835.0,0.0,0.0,2.0,1.0,4.0,1.0,2.0,7.0,6.0,1.0,0.0,1.0,76.0,1.0,2.0,339.0,2.0,2.0,2.0,257.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,8.0,4.0,302000
1313,1313.0,5.0,3.0,79.0,943.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,15.0,2.0,2.0,0.0,5.0,8.0,4.0,100.0,49.0,1.0,1.0,12.0,13.0,1.0,107.0,2.0,4.0,2.0,2.0,3.0,3.0,5.0,0.0,5.0,0.0,704.0,509.0,1.0,0.0,1.0,4.0,508.0,361.0,0.0,808.0,0.0,0.0,2.0,1.0,4.0,1.0,2.0,8.0,6.0,1.0,4.0,3.0,85.0,0.0,3.0,353.0,4.0,4.0,2.0,269.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,8.0,4.0,333168
1314,1314.0,0.0,3.0,31.0,298.0,1.0,0.0,3.0,3.0,0.0,4.0,0.0,7.0,2.0,2.0,0.0,2.0,3.0,5.0,55.0,4.0,3.0,1.0,13.0,14.0,2.0,0.0,3.0,4.0,1.0,3.0,3.0,3.0,4.0,372.0,5.0,0.0,120.0,234.0,1.0,0.0,1.0,4.0,196.0,0.0,0.0,84.0,1.0,0.0,1.0,0.0,3.0,1.0,3.0,3.0,6.0,1.0,4.0,5.0,42.0,2.0,1.0,36.0,4.0,4.0,2.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,8.0,4.0,119000
1315,1315.0,5.0,3.0,56.0,678.0,1.0,0.0,3.0,3.0,0.0,4.0,0.0,12.0,2.0,2.0,0.0,5.0,5.0,4.0,70.0,19.0,1.0,1.0,6.0,6.0,2.0,0.0,3.0,4.0,1.0,1.0,3.0,2.0,0.0,229.0,3.0,56.0,94.0,237.0,1.0,4.0,1.0,4.0,306.0,310.0,0.0,708.0,0.0,0.0,2.0,1.0,4.0,1.0,3.0,7.0,6.0,2.0,2.0,1.0,55.0,2.0,2.0,240.0,4.0,4.0,2.0,178.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,8.0,4.0,206900
1316,1316.0,0.0,3.0,32.0,575.0,1.0,0.0,0.0,3.0,0.0,4.0,0.0,5.0,2.0,2.0,0.0,2.0,7.0,4.0,109.0,58.0,1.0,1.0,12.0,13.0,3.0,177.0,2.0,4.0,2.0,0.0,3.0,1.0,5.0,0.0,5.0,0.0,744.0,611.0,1.0,0.0,1.0,4.0,615.0,0.0,0.0,478.0,1.0,0.0,2.0,0.0,3.0,1.0,0.0,6.0,6.0,1.0,2.0,1.0,94.0,1.0,3.0,394.0,4.0,4.0,2.0,101.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,8.0,4.0,295493
1317,1317.0,11.0,1.0,18.0,71.0,1.0,1.0,3.0,3.0,0.0,0.0,0.0,21.0,2.0,2.0,4.0,2.0,6.0,4.0,107.0,57.0,1.0,1.0,12.0,13.0,2.0,0.0,2.0,4.0,2.0,0.0,1.0,3.0,5.0,0.0,5.0,0.0,692.0,487.0,1.0,0.0,1.0,4.0,478.0,0.0,0.0,310.0,0.0,0.0,2.0,0.0,2.0,1.0,2.0,3.0,6.0,1.0,2.0,1.0,92.0,1.0,2.0,153.0,4.0,4.0,2.0,0.0,173.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,6.0,5.0,208900
1318,1318.0,0.0,3.0,0.0,945.0,1.0,0.0,1.0,3.0,0.0,1.0,0.0,5.0,2.0,2.0,0.0,2.0,7.0,4.0,102.0,52.0,3.0,1.0,12.0,13.0,1.0,118.0,2.0,4.0,2.0,2.0,3.0,1.0,5.0,0.0,5.0,0.0,761.0,654.0,1.0,0.0,1.0,4.0,675.0,0.0,0.0,571.0,0.0,0.0,2.0,0.0,3.0,1.0,2.0,5.0,6.0,1.0,4.0,1.0,87.0,1.0,3.0,337.0,4.0,4.0,2.0,123.0,125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,8.0,4.0,275000
1319,1319.0,0.0,3.0,46.0,574.0,1.0,0.0,3.0,0.0,0.0,4.0,0.0,7.0,2.0,2.0,0.0,2.0,3.0,4.0,55.0,4.0,3.0,1.0,13.0,14.0,1.0,81.0,3.0,4.0,2.0,3.0,3.0,3.0,0.0,225.0,5.0,0.0,232.0,185.0,1.0,0.0,1.0,4.0,196.0,0.0,0.0,84.0,0.0,0.0,1.0,0.0,3.0,1.0,3.0,3.0,6.0,0.0,0.0,1.0,40.0,2.0,1.0,22.0,4.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,8.0,4.0,111000
1320,1320.0,0.0,3.0,41.0,320.0,1.0,0.0,3.0,3.0,0.0,4.0,0.0,12.0,2.0,2.0,0.0,2.0,5.0,2.0,58.0,7.0,3.0,1.0,3.0,3.0,2.0,0.0,3.0,4.0,1.0,3.0,3.0,3.0,0.0,52.0,4.0,115.0,396.0,548.0,1.0,2.0,1.0,4.0,537.0,0.0,0.0,383.0,1.0,0.0,1.0,1.0,3.0,1.0,3.0,4.0,6.0,2.0,2.0,1.0,43.0,1.0,2.0,135.0,4.0,4.0,2.0,55.0,0.0,0.0,0.0,49.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,8.0,4.0,156500
1321,1321.0,0.0,3.0,0.0,160.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,1.0,2.0,0.0,2.0,2.0,5.0,50.0,0.0,3.0,1.0,12.0,13.0,2.0,0.0,3.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,53.0,0.0,0.0,13.0,0.0,0.0,1.0,0.0,2.0,1.0,3.0,2.0,6.0,0.0,0.0,5.0,41.0,2.0,1.0,42.0,4.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,8.0,4.0,72500
1322,1322.0,5.0,3.0,78.0,566.0,1.0,0.0,0.0,3.0,0.0,4.0,0.0,15.0,2.0,2.0,0.0,5.0,6.0,4.0,93.0,42.0,1.0,1.0,6.0,6.0,2.0,0.0,2.0,4.0,2.0,2.0,3.0,3.0,2.0,341.0,5.0,0.0,22.0,115.0,1.0,0.0,1.0,4.0,282.0,237.0,0.0,629.0,1.0,0.0,2.0,1.0,3.0,1.0,2.0,6.0,6.0,1.0,4.0,1.0,78.0,1.0,2.0,230.0,4.0,4.0,2.0,154.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,8.0,4.0,190000
1323,1323.0,1.0,3.0,21.0,107.0,1.0,0.0,3.0,1.0,0.0,4.0,0.0,3.0,2.0,2.0,0.0,2.0,3.0,6.0,43.0,0.0,3.0,1.0,12.0,13.0,2.0,0.0,1.0,4.0,1.0,3.0,3.0,3.0,3.0,96.0,5.0,0.0,67.0,11.0,1.0,2.0,1.0,4.0,50.0,0.0,0.0,12.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,94.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,3.0,8.0,4.0,82500
1324,1324.0,0.0,3.0,46.0,539.0,1.0,0.0,3.0,3.0,0.0,4.0,0.0,21.0,2.0,2.0,0.0,2.0,7.0,4.0,107.0,57.0,1.0,1.0,12.0,13.0,1.0,250.0,2.0,4.0,2.0,0.0,3.0,0.0,5.0,0.0,5.0,0.0,765.0,660.0,1.0,0.0,1.0,4.0,678.0,0.0,0.0,575.0,0.0,0.0,2.0,0.0,2.0,1.0,2.0,5.0,6.0,1.0,2.0,1.0,93.0,1.0,3.0,411.0,4.0,4.0,2.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6.0,5.0,147000
1325,1325.0,1.0,4.0,11.0,51.0,1.0,0.0,3.0,3.0,0.0,4.0,0.0,9.0,2.0,2.0,0.0,2.0,3.0,3.0,26.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,3.0,4.0,0.0,3.0,0.0,3.0,5.0,0.0,5.0,0.0,497.0,140.0,1.0,1.0,0.0,4.0,94.0,0.0,0.0,30.0,0.0,0.0,1.0,0.0,2.0,1.0,3.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,8.0,4.0,55000
1326,1326.0,1.0,2.0,41.0,73.0,1.0,0.0,3.0,0.0,0.0,4.0,1.0,7.0,2.0,2.0,0.0,2.0,2.0,5.0,35.0,56.0,1.0,1.0,8.0,8.0,2.0,0.0,3.0,4.0,0.0,3.0,3.0,3.0,4.0,257.0,5.0,0.0,0.0,29.0,1.0,0.0,1.0,4.0,81.0,0.0,0.0,22.0,0.0,0.0,1.0,0.0,3.0,1.0,2.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,111.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,8.0,4.0,79000
1327,1327.0,0.0,3.0,31.0,159.0,1.0,0.0,3.0,3.0,0.0,4.0,0.0,11.0,2.0,2.0,0.0,2.0,4.0,8.0,83.0,58.0,1.0,1.0,12.0,13.0,2.0,0.0,2.0,2.0,1.0,3.0,3.0,3.0,0.0,318.0,5.0,0.0,93.0,155.0,1.0,0.0,1.0,4.0,110.0,0.0,0.0,35.0,0.0,1.0,1.0,0.0,3.0,1.0,2.0,3.0,6.0,1.0,0.0,1.0,68.0,2.0,1.0,30.0,4.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,9.0,2.0,8.0,4.0,130500
1328,1328.0,4.0,4.0,31.0,603.0,1.0,0.0,3.0,3.0,0.0,0.0,0.0,17.0,2.0,2.0,0.0,0.0,5.0,6.0,24.0,0.0,1.0,1.0,3.0,14.0,2.0,0.0,2.0,2.0,0.0,2.0,3.0,3.0,3.0,226.0,5.0,0.0,599.0,566.0,2.0,0.0,1.0,4.0,596.0,369.0,0.0,833.0,0.0,0.0,2.0,0.0,5.0,1.0,3.0,6.0,4.0,2.0,4.0,5.0,8.0,2.0,2.0,198.0,1.0,4.0,2.0,0.0,201.0,0.0,0.0,75.0,0.0,0.0,2.0,2.0,12.0,5.0,2.0,8.0,4.0,256000
1329,1329.0,5.0,3.0,34.0,420.0,1.0,0.0,0.0,3.0,0.0,4.0,0.0,8.0,2.0,2.0,0.0,5.0,6.0,4.0,99.0,48.0,3.0,1.0,12.0,13.0,2.0,0.0,3.0,4.0,2.0,2.0,3.0,3.0,5.0,0.0,5.0,0.0,563.0,224.0,1.0,2.0,1.0,4.0,203.0,132.0,0.0,479.0,0.0,0.0,2.0,1.0,3.0,1.0,3.0,6.0,6.0,1.0,4.0,1.0,84.0,0.0,2.0,151.0,4.0,4.0,2.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,8.0,4.0,176500
1330,1330.0,0.0,3.0,56.0,541.0,1.0,0.0,3.0,3.0,0.0,4.0,0.0,21.0,2.0,2.0,0.0,2.0,7.0,4.0,107.0,56.0,3.0,1.0,12.0,13.0,3.0,242.0,2.0,4.0,2.0,2.0,1.0,0.0,5.0,0.0,5.0,0.0,740.0,597.0,1.0,0.0,1.0,4.0,598.0,0.0,0.0,455.0,0.0,0.0,2.0,0.0,3.0,1.0,2.0,5.0,6.0,1.0,2.0,1.0,92.0,1.0,3.0,373.0,4.0,4.0,2.0,78.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,1.0,8.0,4.0,227000
1331,1331.0,8.0,3.0,26.0,647.0,1.0,0.0,0.0,3.0,0.0,4.0,0.0,5.0,2.0,2.0,0.0,7.0,4.0,4.0,77.0,26.0,1.0,1.0,8.0,8.0,2.0,0.0,3.0,4.0,1.0,3.0,3.0,0.0,0.0,219.0,5.0,0.0,273.0,208.0,1.0,2.0,1.0,4.0,202.0,0.0,0.0,88.0,0.0,0.0,1.0,0.0,3.0,1.0,3.0,4.0,6.0,0.0,0.0,5.0,62.0,2.0,2.0,240.0,4.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,8.0,4.0,132500
1332,1332.0,0.0,3.0,38.0,388.0,1.0,0.0,3.0,3.0,0.0,4.0,1.0,7.0,2.0,2.0,0.0,2.0,3.0,5.0,41.0,8.0,1.0,1.0,8.0,8.0,2.0,0.0,3.0,4.0,1.0,3.0,3.0,2.0,0.0,349.0,5.0,0.0,58.0,155.0,1.0,0.0,1.0,4.0,110.0,0.0,0.0,35.0,1.0,0.0,1.0,0.0,2.0,1.0,3.0,1.0,6.0,1.0,2.0,5.0,44.0,2.0,1.0,43.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,8.0,4.0,100000
1333,1333.0,4.0,4.0,31.0,202.0,1.0,0.0,3.0,3.0,0.0,0.0,0.0,9.0,2.0,2.0,0.0,0.0,4.0,5.0,41.0,45.0,1.0,1.0,13.0,14.0,2.0,0.0,3.0,4.0,1.0,3.0,3.0,3.0,5.0,0.0,5.0,0.0,502.0,145.0,1.0,0.0,1.0,4.0,99.0,76.0,0.0,314.0,0.0,0.0,1.0,1.0,2.0,1.0,2.0,4.0,6.0,0.0,0.0,5.0,37.0,2.0,1.0,48.0,4.0,4.0,2.0,0.0,53.0,76.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,6.0,0.0,8.0,4.0,125500
1334,1334.0,12.0,4.0,1.0,23.0,1.0,0.0,3.0,3.0,0.0,4.0,0.0,2.0,2.0,2.0,4.0,5.0,4.0,5.0,71.0,20.0,1.0,1.0,6.0,6.0,2.0,206.0,3.0,4.0,1.0,3.0,3.0,3.0,3.0,390.0,5.0,0.0,0.0,121.0,1.0,4.0,1.0,4.0,74.0,99.0,0.0,318.0,0.0,0.0,1.0,1.0,3.0,1.0,3.0,5.0,2.0,0.0,0.0,1.0,56.0,2.0,2.0,133.0,4.0,4.0,2.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,8.0,4.0,125000
1335,1335.0,0.0,3.0,51.0,502.0,1.0,0.0,3.0,3.0,0.0,4.0,0.0,14.0,2.0,2.0,0.0,2.0,5.0,4.0,78.0,27.0,1.0,1.0,9.0,10.0,1.0,224.0,3.0,4.0,1.0,2.0,3.0,3.0,0.0,347.0,5.0,0.0,415.0,486.0,1.0,4.0,1.0,4.0,468.0,0.0,0.0,296.0,0.0,1.0,2.0,0.0,2.0,1.0,3.0,4.0,6.0,1.0,4.0,1.0,63.0,1.0,2.0,279.0,4.0,4.0,2.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,8.0,4.0,167900
1336,1336.0,10.0,3.0,58.0,445.0,1.0,0.0,0.0,3.0,0.0,4.0,0.0,14.0,1.0,2.0,2.0,2.0,4.0,4.0,74.0,23.0,1.0,1.0,9.0,10.0,1.0,281.0,3.0,4.0,1.0,3.0,3.0,3.0,5.0,0.0,5.0,0.0,751.0,624.0,1.0,4.0,1.0,4.0,626.0,0.0,0.0,493.0,0.0,0.0,2.0,0.0,4.0,2.0,3.0,6.0,6.0,0.0,0.0,5.0,59.0,2.0,2.0,187.0,4.0,4.0,2.0,0.0,161.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,2.0,8.0,4.0,135000
1337,1337.0,1.0,4.0,104.0,68.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,17.0,1.0,2.0,0.0,2.0,3.0,3.0,44.0,0.0,1.0,1.0,13.0,14.0,2.0,0.0,3.0,4.0,1.0,3.0,3.0,3.0,5.0,0.0,5.0,0.0,430.0,80.0,3.0,1.0,0.0,0.0,42.0,0.0,0.0,9.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,8.0,4.0,52500
1338,1338.0,5.0,3.0,66.0,877.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,5.0,2.0,2.0,0.0,5.0,6.0,4.0,103.0,52.0,1.0,1.0,12.0,13.0,2.0,0.0,2.0,4.0,2.0,2.0,3.0,3.0,2.0,357.0,5.0,0.0,120.0,212.0,1.0,0.0,1.0,4.0,178.0,285.0,0.0,605.0,1.0,0.0,2.0,1.0,3.0,1.0,2.0,6.0,6.0,0.0,0.0,3.0,88.0,1.0,2.0,174.0,4.0,4.0,2.0,80.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,8.0,4.0,200000
1339,1339.0,0.0,3.0,88.0,491.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,5.0,2.0,2.0,0.0,2.0,4.0,6.0,73.0,22.0,3.0,1.0,8.0,8.0,2.0,0.0,3.0,2.0,1.0,3.0,3.0,2.0,4.0,144.0,5.0,0.0,326.0,185.0,1.0,0.0,1.0,4.0,139.0,0.0,0.0,50.0,0.0,0.0,1.0,0.0,3.0,1.0,3.0,3.0,6.0,0.0,0.0,1.0,58.0,1.0,1.0,43.0,4.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,8.0,4.0,128500
1340,1340.0,0.0,3.0,41.0,312.0,1.0,0.0,3.0,3.0,0.0,4.0,0.0,12.0,2.0,2.0,0.0,2.0,3.0,4.0,72.0,21.0,1.0,1.0,8.0,8.0,2.0,0.0,3.0,4.0,1.0,3.0,3.0,3.0,5.0,0.0,5.0,0.0,525.0,180.0,1.0,4.0,1.0,4.0,143.0,0.0,0.0,53.0,0.0,0.0,1.0,0.0,3.0,1.0,3.0,3.0,6.0,0.0,0.0,5.0,60.0,2.0,4.0,166.0,4.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,1.0,8.0,4.0,123000
1341,1341.0,0.0,3.0,37.0,897.0,1.0,0.0,3.0,3.0,0.0,4.0,0.0,20.0,5.0,2.0,0.0,2.0,5.0,4.0,104.0,54.0,1.0,1.0,12.0,13.0,2.0,0.0,3.0,4.0,2.0,2.0,3.0,3.0,2.0,415.0,5.0,0.0,181.0,351.0,1.0,0.0,1.0,4.0,322.0,0.0,0.0,169.0,1.0,0.0,1.0,0.0,3.0,1.0,2.0,4.0,6.0,0.0,0.0,5.0,90.0,2.0,2.0,240.0,4.0,4.0,2.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,8.0,4.0,155000
1342,1342.0,5.0,3.0,0.0,464.0,1.0,0.0,3.0,3.0,0.0,4.0,0.0,5.0,2.0,2.0,0.0,5.0,7.0,4.0,103.0,52.0,1.0,1.0,12.0,13.0,1.0,94.0,2.0,4.0,2.0,2.0,3.0,3.0,5.0,0.0,5.0,0.0,675.0,455.0,1.0,0.0,1.0,4.0,441.0,254.0,0.0,728.0,0.0,0.0,2.0,1.0,3.0,1.0,2.0,5.0,6.0,1.0,2.0,1.0,88.0,1.0,2.0,287.0,4.0,4.0,2.0,118.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,8.0,4.0,228500
1343,1343.0,4.0,3.0,28.0,230.0,1.0,0.0,3.0,0.0,0.0,4.0,0.0,6.0,2.0,2.0,0.0,0.0,5.0,5.0,32.0,0.0,1.0,1.0,3.0,11.0,2.0,0.0,3.0,4.0,0.0,3.0,3.0,3.0,5.0,0.0,5.0,0.0,546.0,202.0,1.0,2.0,1.0,4.0,368.0,170.0,0.0,624.0,0.0,0.0,1.0,1.0,3.0,1.0,3.0,7.0,6.0,1.0,4.0,5.0,17.0,2.0,2.0,72.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,8.0,4.0,177000
1344,1344.0,5.0,3.0,56.0,681.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,5.0,2.0,2.0,0.0,5.0,6.0,4.0,107.0,56.0,1.0,1.0,12.0,13.0,2.0,0.0,2.0,4.0,2.0,2.0,3.0,3.0,5.0,0.0,5.0,0.0,452.0,102.0,1.0,0.0,1.0,4.0,55.0,163.0,0.0,368.0,0.0,0.0,2.0,1.0,3.0,1.0,2.0,6.0,6.0,1.0,4.0,1.0,92.0,0.0,2.0,133.0,4.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,6.0,5.0,155835
1345,1345.0,1.0,4.0,21.0,135.0,1.0,0.0,3.0,3.0,0.0,4.0,0.0,17.0,2.0,2.0,0.0,2.0,3.0,3.0,24.0,0.0,3.0,1.0,8.0,8.0,2.0,0.0,3.0,4.0,2.0,3.0,3.0,3.0,0.0,84.0,5.0,0.0,441.0,244.0,1.0,2.0,1.0,0.0,207.0,0.0,0.0,91.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,3.0,6.0,0.0,0.0,5.0,83.0,2.0,1.0,56.0,4.0,4.0,2.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,8.0,4.0,108500
1346,1346.0,0.0,3.0,0.0,1023.0,1.0,0.0,1.0,3.0,0.0,1.0,0.0,14.0,4.0,2.0,0.0,2.0,6.0,6.0,69.0,53.0,3.0,1.0,3.0,6.0,2.0,0.0,3.0,4.0,1.0,3.0,3.0,3.0,1.0,106.0,4.0,7.0,657.0,587.0,1.0,4.0,1.0,4.0,733.0,0.0,0.0,723.0,0.0,0.0,2.0,0.0,3.0,1.0,3.0,7.0,6.0,1.0,2.0,1.0,54.0,1.0,2.0,188.0,2.0,4.0,2.0,0.0,66.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,8.0,4.0,262500
1347,1347.0,0.0,3.0,64.0,955.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,23.0,2.0,2.0,0.0,2.0,7.0,4.0,107.0,57.0,1.0,1.0,12.0,13.0,3.0,57.0,2.0,4.0,2.0,0.0,3.0,1.0,2.0,22.0,5.0,0.0,750.0,649.0,1.0,0.0,1.0,4.0,673.0,0.0,0.0,567.0,1.0,0.0,2.0,0.0,3.0,1.0,2.0,5.0,6.0,1.0,2.0,1.0,92.0,0.0,3.0,323.0,4.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,6.0,5.0,283463
1348,1348.0,0.0,3.0,0.0,977.0,1.0,0.0,2.0,2.0,0.0,4.0,0.0,20.0,2.0,2.0,0.0,2.0,6.0,4.0,99.0,48.0,1.0,1.0,12.0,13.0,2.0,0.0,2.0,4.0,2.0,2.0,3.0,1.0,2.0,608.0,5.0,0.0,11.0,550.0,1.0,0.0,1.0,4.0,545.0,0.0,0.0,393.0,1.0,0.0,2.0,0.0,3.0,1.0,2.0,3.0,6.0,1.0,1.0,1.0,84.0,1.0,2.0,194.0,4.0,4.0,2.0,236.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,8.0,4.0,215000
1349,1349.0,6.0,4.0,21.0,103.0,1.0,1.0,3.0,3.0,0.0,4.0,0.0,17.0,2.0,2.0,0.0,5.0,7.0,4.0,0.0,37.0,1.0,1.0,8.0,8.0,2.0,0.0,3.0,2.0,0.0,3.0,0.0,3.0,3.0,89.0,5.0,0.0,270.0,75.0,4.0,1.0,0.0,4.0,191.0,370.0,6.0,771.0,0.0,0.0,2.0,0.0,4.0,1.0,3.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,42.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,2.0,8.0,4.0,122000
1350,1350.0,10.0,3.0,62.0,742.0,1.0,0.0,3.0,3.0,0.0,4.0,0.0,12.0,0.0,2.0,2.0,5.0,4.0,4.0,70.0,19.0,1.0,1.0,8.0,8.0,1.0,229.0,3.0,4.0,1.0,3.0,3.0,3.0,3.0,229.0,5.0,0.0,467.0,431.0,1.0,4.0,1.0,4.0,471.0,385.0,0.0,818.0,1.0,1.0,2.0,2.0,6.0,2.0,3.0,10.0,6.0,0.0,0.0,5.0,55.0,2.0,4.0,424.0,4.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,3.0,8.0,4.0,200000
1351,1351.0,5.0,3.0,41.0,446.0,1.0,0.0,0.0,3.0,0.0,4.0,0.0,12.0,2.0,2.0,0.0,5.0,5.0,5.0,63.0,12.0,1.0,1.0,6.0,6.0,1.0,208.0,3.0,4.0,1.0,3.0,3.0,3.0,4.0,119.0,5.0,0.0,345.0,180.0,1.0,0.0,1.0,4.0,135.0,235.0,0.0,535.0,0.0,0.0,1.0,1.0,4.0,1.0,3.0,6.0,6.0,1.0,2.0,1.0,48.0,0.0,2.0,173.0,4.0,4.0,2.0,0.0,70.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,8.0,4.0,171000
